No,Kategori,"Kode Produk","Nama Produk",Lokasi,Deskripsi,"Harga Pokok","Harga Jual","Harga Grosir","Minimal Grosir",Stok,"Stok Jumlah",Dijual,Online,Satuan,"Nama Satuan",Varian,"Nama Varian","Harga Online","Harga Online Sebelum Promo","Berat (Gram)",Diskon,"Limit Stok"
565,"Alat Teknik",122503637,"Grinda RESIBON 4X6",,,12400,18000,18000,0,Ya,25,Ya,Tidak,0,,0,,18000,,,0,0
566,"Alat Teknik",115005346,"Grinda RESIBON Tipis",,,10900,18000,18000,0,Ya,3,Ya,Tidak,0,,0,,18000,,,0,0
567,"Alat Teknik",180001508,"Grinda Turbo Benz",,,18600,40000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
568,"Alat Teknik",,HAVEN,,,16000,21000,21000,0,Ya,0,Ya,Ya,0,,1,F10,21000,,,0,0
569,"Alat Teknik",,"KACA MATA LAS ",,,5500,15000,15000,0,Ya,7,Ya,Ya,0,,1,@BENING,15000,,,0,0
570,"Alat Teknik",160008134,"Kaca Mata Las Bening Haston",,,16000,25000,25000,0,Ya,1,Ya,Tidak,0,,0,,25000,,,0,0
571,"Alat Teknik",160009070,"Kaca Mata Las Hitam Haston",,,16000,25000,0,0,Ya,3,Ya,Tidak,0,,0,,0,,,0,0
572,"Alat Teknik",,"KARET BENEN PDK",,,500,1000,1000,0,Tidak,,Ya,Ya,0,,0,,1000,,,0,0
573,"Alat Teknik",,"Karet Oval",,,3500,10000,10000,0,Ya,5,Ya,Ya,0,,0,,10000,,,0,0
574,"Alat Teknik",270008502,"Kawat Las ENKA 2,6 @1kg",,,32000,40000,40000,0,Ya,1,Ya,Tidak,0,,0,,40000,,,0,0
575,"Alat Teknik",,"Kawat las enka 2,6 @5kg",,,140250,160000,160000,0,Ya,1,Ya,Ya,0,,0,,160000,,,0,0
576,"Alat Teknik",350009482,"Kawat Las RD 460--1kg",,,36114,45000,45000,0,Ya,0,Ya,Tidak,0,,0,,45000,,,0,0
577,"Alat Teknik",,"KLENG SELANG HANDLE 3/4",,,950,3000,3000,0,Ya,47,Ya,Ya,0,,0,,3000,,,0,0
578,"Alat Teknik",,"KUNCI HUBEN ETALASE",,,10416,20000,20000,0,Ya,0,Ya,Ya,0,,0,,20000,,,0,0
579,"Alat Teknik",,"Lem kertas 6mm DAIMARU",,,2500,5500,5500,0,Ya,0,Ya,Ya,0,,0,,5500,,,0,0
580,"Alat Teknik",59769500,"Lem Kertas Avian 1 inc",,,5976,11000,11000,0,Ya,2,Ya,Tidak,0,,0,,11000,,,0,0
581,"Alat Teknik",114532002,"Lem Kertas Avian 2 inc",,,10948,16000,16000,0,Ya,3,Ya,Tidak,0,,0,,16000,,,0,0
582,"Alat Teknik",,"Lem Q bond @5kg",,,79000,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
583,"Alat Teknik",,"LEM STEEL 5 MENIT @KECIL",,,6000,10000,10000,0,Ya,0,Ya,Ya,0,,0,,10000,,,0,0
584,"Alat Teknik",22502923,"Mata Bor Besi/Kayu",,,1875,6000,6000,0,Ya,18,Ya,Tidak,0,,1,"2mm BRANCH",6000,,,0,0
585,"Alat Teknik",80001630,"Mata Bor BETON",,,8000,15000,15000,0,Ya,3,Ya,Tidak,0,,1,4mm,15000,,,0,0
586,"Alat Teknik",40009823,"Mata Bor Obeng PT",,,4000,12000,12000,0,Ya,0,Ya,Tidak,0,,0,,12000,,,0,0
587,"Alat Teknik",170001869,"Mata Grinda Kawat JUDOS",,,22000,30000,30000,0,Ya,6,Ya,Tidak,0,,0,,30000,,,0,0
588,"Alat Teknik",,"Mata grinda kawat Malvin",,,8000,18000,18000,0,Ya,1,Ya,Ya,0,,0,,18000,,,0,0
589,"Alat Teknik",,"MATA OBENG YOZURI HT",,,3000,12000,12000,0,Ya,168,Ya,Ya,0,,0,OLD,12000,,,0,0
590,"Alat Teknik",40007446,"MATA RUFFING BRANCH",,,4400,12000,12000,0,Ya,5,Ya,Tidak,0,,1,8X65MM/PJ,12000,,,0,0
591,"Alat Teknik",,"Melamin PASTIGLOSS @5L",,,245500,263000,263000,0,Ya,3,Ya,Ya,0,,0,,263000,,,0,0
592,"Alat Teknik",,"Oval masin",,,8250,15000,15000,0,Ya,0,Ya,Ya,0,,0,,15000,,,0,0
593,"Alat Teknik",,"PINTU KM PVC PRD",,,191627,260000,260000,0,Ya,7,Ya,Ya,0,,1,@BIRU,260000,,,0,0
594,"Alat Teknik",,"Piser 6 ESI @1 ktk",,,7000,12000,12000,0,Ya,3,Ya,Ya,0,,0,,12000,,,0,0
595,"Alat Teknik",,"PISER 6 HAMSTER @1 ktk",,,5000,15000,15000,0,Ya,2,Ya,Ya,0,,0,,15000,,,0,0
596,"Alat Teknik",,"POTONG RUMPUT BULAT XENON",,,42500,60000,60000,0,Ya,0,Ya,Ya,0,,0,,60000,,,0,0
597,"Alat Teknik",,"RENG TASO",,,53500,60000,60000,0,Ya,0,Ya,Ya,0,,0,,60000,,,0,0
598,"Alat Teknik",,"Resibon Ultra",,,10500,16000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
599,"Alat Teknik",,"SANPOLAC 1kg",,,46500,53000,53000,0,Ya,0,Ya,Tidak,0,,0,,53000,,,0,0
600,"Alat Teknik",,"SODA API BUBUK",,,4875,10000,10000,0,Ya,80,Ya,Ya,0,,0,,10000,,,0,0
601,"Alat Teknik",,"STAPLES GUN BRANCH",,,45000,70000,70000,0,Ya,12,Ya,Ya,0,,0,,70000,,,0,0
602,"Alat Teknik",,"STOPKRAN 1 1/4 POWER",,,31959,48000,48000,0,Ya,3,Ya,Ya,0,,0,,48000,,,0,0
603,"Alat Teknik",,"STOPKRAN 1,5 POWER",,,45750,75000,75000,0,Ya,3,Ya,Ya,0,,0,,75000,,,0,0
604,"Alat Teknik",,"STOPKRAN 2 INC POWER",,,57583,85000,85000,0,Ya,4,Ya,Ya,0,,0,,85000,,,0,0
605,"Alat Teknik",15007680,"Tambal Seng (ECER)",,"62.000 per roll",1550,5000,5000,0,Tidak,,Ya,Tidak,0,,0,,5000,,,0,0
606,"Alat Teknik",15005654,"Tambal Seng 1M",,,1500,13000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
607,"Alat Teknik",,"TANG HAMSTER",,,14500,35000,35000,0,Ya,2,Ya,Ya,0,,0,,35000,,,0,0
608,"Alat Teknik",,"TANG RUNCING REVO",,,12500,30000,30000,0,Ya,7,Ya,Ya,0,,0,,30000,,,0,0
609,"Alat Teknik",,"Tanika 70",,,37034,50000,50000,0,Ya,3,Ya,Ya,0,,0,,50000,,,0,0
610,"Alat Teknik",,"Tanika 90",,,38848,55000,55000,0,Ya,7,Ya,Ya,0,,0,,55000,,,0,0
611,"Alat Teknik",,"Tanika Masaki Pendek",,,24000,40000,40000,0,Ya,0,Ya,Ya,0,,0,,40000,,,0,0
612,"Alat Teknik",,"Tanika Pendek",,,36000,50000,50000,0,Ya,1,Ya,Ya,0,,0,,50000,,,0,0
613,"Alat Teknik",,"Tiner ND @20L",,,295000,310000,310000,0,Ya,2,Ya,Ya,0,,0,,310000,,,0,0
614,"Alat Teknik",,"VIP 250cc",,,33300,40000,40000,0,Ya,12,Ya,Ya,0,,0,,40000,,,0,0
615,"Alat-alat Prabot",,"AYAM AYAM",,,2625,4000,4000,0,Ya,0,Ya,Ya,1,@Pcs,0,,4000,,,0,0
616,"Alat-alat Prabot",,"DEMPUL LABA LABA 2,7KG",,,85500,90500,90500,0,Ya,5,Ya,Ya,0,,0,,90500,,,0,0
617,"Alat-alat Prabot",,"Mepla ",,,19449,23000,23000,0,Ya,0,Ya,Ya,0,,1,F10,23000,,,0,0
618,"Alat-alat Prabot",,"TEPUNG MEDAN @20KG",,,64500,72000,72000,0,Ya,0,Ya,Ya,0,,0,,72000,,,0,0
619,"Alat-alat Prabot",,"TEPUNG OKAR @1KG",,,27000,31000,31000,0,Ya,0,Ya,Ya,0,,1,KUNING,31000,,,0,0
620,"Aries Gold 5kg",814004024,"Aries gold 5kg 010",,,82598,95000,95000,0,Ya,0,Ya,Ya,0,,0,,95000,,,0,0
621,"Aries Gold 5kg",81400441,"Aries gold 5kg 102",,,87598,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
622,"Aries Gold 5kg",814004490,"Aries gold 5kg 104",,,87598,95000,95000,0,Ya,1,Ya,Ya,0,,0,,95000,,,0,0
623,"Aries Gold 5kg",,"ARIES GOLD 5KG 105",,,87598,100000,100000,0,Ya,2,Ya,Ya,0,,0,,100000,,,0,0
624,"Aries Gold 5kg",814006041,"Aries gold 5kg 202",,,87598,95000,95000,0,Ya,1,Ya,Ya,0,,0,,95000,,,0,0
625,"Aries Gold 5kg",841001558,"Aries gold 5kg 203",,,87598,95000,95000,0,Ya,1,Ya,Ya,0,,0,,95000,,,0,0
626,"Aries Gold 5kg",,"Aries gold 5kg 302",,,81400,95000,95000,0,Ya,3,Ya,Ya,0,,0,,95000,,,0,0
627,"Aries Gold 5kg",814006393,"Aries gold 5kg 303",,,81400,95000,95000,0,Ya,0,Ya,Ya,0,,0,,95000,,,0,0
628,"Aries Gold 5kg",81400209,"Aries gold 5kg 304",,,81400,95000,95000,0,Ya,0,Ya,Ya,0,,0,,95000,,,0,0
629,"Aries Gold 5kg",81400470,"Aries gold 5kg 305",,,87598,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
630,"Aries Gold 5kg",81400286,"Aries Gold 5kg 306",,,82598,95000,95000,0,Ya,0,Ya,Ya,0,,0,,95000,,,0,0
631,"Aries Gold 5kg",814004230,"Aries gold 5kg 307",,,80407,95000,95000,0,Ya,1,Ya,Ya,0,,0,,95000,,,0,0
632,"Aries Gold 5kg",814005792,"Aries gold 5kg 402",,,87598,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
633,"Aries Gold 5kg",814006076,"Aries gold 5kg 403",,,81400,95000,95000,0,Ya,1,Ya,Ya,0,,0,,95000,,,0,0
634,"Aries Gold 5kg",,"Aries Gold 5kg 404",,,87598,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
635,"Aries Gold 5kg",814006823,"Aries gold 5kg 405",,,87598,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
636,"Aries Gold 5kg",814009864,"Aries gold 5kg 501",,,81400,95000,95000,0,Ya,0,Ya,Ya,0,,0,,95000,,,0,0
637,"Aries Gold 5kg",814009790,"Aries gold 5kg 502",,,78988,95000,95000,0,Ya,3,Ya,Ya,0,,0,,95000,,,0,0
638,"Aries Gold 5kg",,"Aries gold 5kg 503",,,87598,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
639,"Aries Gold 5kg",814005784,"Aries gold 5kg 504",,,87598,95000,95000,0,Ya,1,Ya,Ya,0,,0,,95000,,,0,0
640,"Aries Gold 5kg",814009063,"Aries gold 5kg 506",,,80402,95000,95000,0,Ya,0,Ya,Ya,0,,0,,95000,,,0,0
641,"Aries Gold 5kg",,"ARIES GOLD 5KG 508",,,87598,100000,100000,0,Ya,2,Ya,Ya,0,,0,,100000,,,0,0
642,"Aries Gold 5kg",814007073,"Aries gold 5kg 601",,,81033,95000,95000,0,Ya,0,Ya,Ya,0,,0,,95000,,,0,0
643,"Aries Gold 5kg",814005403,"Aries gold 5kg 602",,,87598,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
644,"Aries Gold 5kg",814003492,"Aries gold 5kg 603",,,87598,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
645,"Aries Gold 5kg",814003110,"Aries gold 5kg 604",,,87598,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
646,"Aries Gold 5kg",,"ARIES GOLD 5KG 605",,,87597,100000,100000,0,Ya,3,Ya,Ya,0,,0,,100000,,,0,0
647,"Aries Gold 5kg",814009431,"Aries gold 5kg 702",,,81400,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
648,"Aries Gold 5kg",814007112,"Aries gold 5kg 703",,,83144,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
649,"Aries Gold 5kg",814002212,"Aries gold 5kg 801",,,87598,95000,95000,0,Ya,3,Ya,Ya,0,,0,,95000,,,0,0
650,"Aries Gold 5kg",,"ARIES GOLD 5KG 808",,,87596,100000,100000,0,Ya,2,Ya,Ya,0,,0,,100000,,,0,0
651,"Aries Gold 5kg",,"Aries gold 5kg MW",,,81400,95000,95000,0,Ya,1,Ya,Ya,0,,0,,95000,,,0,0
652,"Aries Gold 5kg",814004901,"Aries gold 5kg SB",,,87598,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
653,"Aries Gold 5kg",814003316,"Aries gold 5kg SW",,,80901,95000,95000,0,Ya,0,Ya,Ya,0,,0,,95000,,,0,0
654,"Aries gold Pail 20kg",3221775840,"Aries gold pail 18kg 202",,,271025,375000,375000,0,Ya,0,Ya,Ya,0,,0,,375000,,,0,0
655,"Aries gold Pail 20kg",,"Aries Gold pail 18kg 203",,,271025,375000,375000,0,Ya,1,Ya,Ya,0,,0,,375000,,,0,0
656,"Aries gold Pail 20kg",,"Aries Gold pail 18kg 304",,,271025,375000,375000,0,Ya,1,Ya,Ya,0,,0,,375000,,,0,0
657,"Aries gold Pail 20kg",,"Aries Gold pail 18kg 404",,,271025,375000,375000,0,Ya,0,Ya,Ya,0,,0,,375000,,,0,0
658,"Aries gold Pail 20kg",,"Aries Gold pail 18kg 405",,,271025,375000,375000,0,Ya,0,Ya,Ya,0,,0,,375000,,,0,0
659,"Aries gold Pail 20kg",3221775171,"Aries gold pail 18kg 503",,,271025,375000,375000,0,Ya,1,Ya,Ya,0,,0,,375000,,,0,0
660,"Aries gold Pail 20kg",3100007825,"Aries gold pail 18kg 504",,,330872,375000,375000,0,Ya,1,Ya,Ya,0,,0,,375000,,,0,0
661,"Aries gold Pail 20kg",3221775000,"Aries gold pail 18kg 602",,,297785,375000,375000,0,Ya,0,Ya,Ya,0,,0,,375000,,,0,0
662,"Aries gold Pail 20kg",,"Aries Gold pail 18kg 603",,,271025,375000,375000,0,Ya,0,Ya,Ya,0,,0,,375000,,,0,0
663,"Aries gold Pail 20kg",322177656,"Aries gold pail 18kg SW",,,306096,375000,375000,0,Ya,0,Ya,Ya,0,,0,,375000,,,0,0
664,"Aries standar",,"ARIES BLING SW @1KG",,,20498,35000,35000,0,Ya,2,Ya,Ya,0,,0,,35000,,,0,0
665,"Aries standar",,"ARIES BLING SW @5KG",,,60976,80000,80000,0,Ya,1,Ya,Ya,0,,0,,80000,,,0,0
666,ART,850009061,"BCP 1L NO Sayap",,,77500,120000,120000,0,Ya,0,Ya,Tidak,0,,0,,120000,,,0,0
667,ART,1021429117,"BCP 1L Sayap FORTEG",,,104375,160000,160000,0,Ya,0,Ya,Tidak,0,,1,O,160000,,,0,0
668,ART,280000165,"BCP 2L Sayap",,,280000,350000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
669,ART,70001504,"Bocoran Bak KM",,,7000,20000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
670,ART,593753077,"Bodi Pelor INDOVA",,,59375,95000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
671,ART,950003794,"Bodi Pelor MORECHI",,,79000,145000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
672,ART,160009917,"Bola bola PT",,,16000,20000,20000,0,Ya,22,Ya,Tidak,0,,0,,20000,,,0,0
673,ART,180008233,"Bola bola Warna",,,16000,23000,23000,0,Ya,35,Ya,Tidak,0,,0,,23000,,,0,0
674,ART,300006076,"Cangkul Crocodille 4",,,27143,50000,0,0,Ya,4,Ya,Tidak,0,,0,,0,,,0,0
675,ART,300006799,"Cangkul Tangkai Besi BESAR",,,30000,45000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
676,ART,250005213,"Cangkul Tangkai Besi SEDANG",,,25000,35000,35000,0,Ya,2,Ya,Tidak,0,,0,,35000,,,0,0
677,ART,90002791,"Cat Perak RJ 100cc",,,9000,15000,0,0,Ya,8,Ya,Tidak,0,,0,,0,,,0,0
678,ART,440008786,"Cat Perak RJ 1kg",,,44000,52000,52000,0,Ya,1,Ya,Tidak,0,,0,,52000,,,0,0
679,ART,,"Corong BCP",,,18000,35000,35000,0,Tidak,,Ya,Ya,0,,0,,35000,,,0,0
680,ART,,"Double Tape HC",,,9801,16000,16000,0,Ya,1,Ya,Ya,0,,0,,16000,,,0,0
681,ART,,"Ensel Kuning 2",,,1354,3500,3500,0,Ya,12,Ya,Ya,1,@Satu,0,,3500,,,0,0
682,ART,,"ENSEL ZORA 3 INC",,,10583,21000,21000,0,Ya,0,Ya,Ya,0,,0,,21000,,,0,0
683,ART,,"ENSEL ZORA 4 INC",,,15167,26000,26000,0,Ya,0,Ya,Ya,0,,0,,26000,,,0,0
684,ART,1400002620,"Glass Block (Diamond)",,,22892,29000,29000,0,Ya,48,Ya,Tidak,1,PCS,0,,29000,,,0,0
685,ART,400009764,"Golok KAIK (Bengkok)",,,40000,55000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
686,ART,600009211,"Golok SARUNG BESAR",,,60000,85000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
687,ART,550009960,"Golok SARUNG SEDANG",,,55000,80000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
688,ART,200001853,"Golok SEDANG",,,20000,38000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
689,ART,525004210,"Golok Tangkai BESI",,,52500,70000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
690,ART,350008630,"Golok Tangkai KAYU",,,35000,55000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
691,ART,450003943,"Golok Tangkai PVC",,,45000,55000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
692,ART,280004061,"Gorok Biru",,,24078,45000,45000,0,Ya,0,Ya,Tidak,0,,1,O,45000,,,0,0
693,ART,,"Gorok Hitam",,,26000,45000,45000,0,Ya,0,Ya,Ya,0,,0,,45000,,,0,0
694,ART,,"Gorok Tangkai, Besar",,,44500,65000,65000,0,Ya,7,Ya,Ya,0,,0,O,65000,,,0,0
695,ART,,"Gorok Tangkai, Kecil",,,43125,60000,60000,0,Ya,2,Ya,Ya,0,,0,,60000,,,0,0
696,ART,48335927,"Grendel Ferza 2 Kuning",,,4500,12000,0,0,Ya,11,Ya,Tidak,0,,0,,0,,,0,0
697,ART,11250122,"Grendel Ferza 4 Putih",,,11250,20000,20000,0,Ya,0,Ya,Tidak,0,,0,,20000,,,0,0
698,ART,160005517,"Grendel Ferza 6 Kuning",,,16000,25000,0,0,Ya,7,Ya,Tidak,0,,0,,0,,,0,0
699,ART,115009986,"Grendel Ferza/SLG 4 Kuning",,,11500,20000,0,0,Ya,5,Ya,Tidak,0,,0,,0,,,0,0
700,ART,13758633,"Grendel KZK 1/4 HT",,,1250,5000,5000,0,Ya,30,Ya,Tidak,0,,0,,5000,,,0,0
701,ART,24261438,"Grendel KZK 3 HT",,,2500,6000,6000,0,Ya,30,Ya,Tidak,0,,0,,6000,,,0,0
702,ART,29163017,"Grendel KZK 4 HT",,,3141,7000,7000,0,Ya,27,Ya,Tidak,0,,0,,7000,,,0,0
703,ART,235416282,"Grendel Masaki 12 PT",,,23541,40000,40000,0,Ya,0,Ya,Tidak,0,,0,,40000,,,0,0
704,ART,154165908,"Grendel Masaki 6 PT",,,15416,27000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
705,ART,22505343,"Grendel PVC KM",,,2250,8000,0,0,Ya,29,Ya,Tidak,0,,0,,0,,,0,0
706,ART,,"Grendel Soligen 12 inc",,,30000,45000,45000,0,Ya,4,Ya,Ya,0,,0,,45000,,,0,0
707,ART,48333114,"Grendel Soligen 2 PT",,,5093,10000,10000,0,Ya,46,Ya,Tidak,0,,0,,10000,,,0,0
708,ART,,"Grendel Soligen 6 inc PT",,,13549,25000,25000,0,Ya,7,Ya,Ya,0,,0,,25000,,,0,0
709,ART,100001636,"Grendel Soligen/Masaki 4",,"1 lsn grendel soligen 4 putih Rp 114.000",9339,20000,20000,0,Ya,10,Ya,Tidak,0,,0,SLG,20000,,,0,0
710,ART,,"GRENDEL WARON 3",,,2930,8000,8000,0,Ya,19,Ya,Ya,0,,0,,8000,,,0,0
711,ART,,"GRENDEL WARON 4",,,3415,9000,9000,0,Ya,24,Ya,Ya,0,,0,,9000,,,0,0
712,ART,,"GRENDEL ZORA 2",,,1958,6000,6000,0,Ya,17,Ya,Ya,0,,0,,6000,,,0,0
713,ART,18402911,"Hak angin Biasa",,,1840,5000,5000,0,Ya,19,Ya,Tidak,0,,0,,5000,,,0,0
714,ART,66664465,"Hak angin DELIZIA",,,6665,10000,10000,0,Ya,38,Ya,Tidak,0,,0,,10000,,,0,0
715,ART,,"Hak angin KIDO kuning",,,4583,12000,12000,0,Tidak,,Ya,Ya,0,,0,,12000,,,0,0
716,ART,29161784,"Hak angin TOP",,,2916,7000,0,0,Ya,3,Ya,Tidak,0,,0,,0,,,0,0
717,ART,,"Huben Biru 138/22",,,6500,15000,15000,0,Ya,7,Ya,Ya,0,,0,,15000,,,0,0
718,ART,22504746,"Hulu Lading Biasa",,,2500,5000,5000,0,Ya,11,Ya,Tidak,0,,0,,5000,,,0,0
719,ART,5000216,"Hulu Lading Hitam",,,3500,10000,10000,0,Ya,0,Ya,Tidak,0,,0,,10000,,,0,0
720,ART,40001068,"Hulu Lading Kayu",,,4000,8000,8000,0,Ya,2,Ya,Tidak,0,,0,,8000,,,0,0
721,ART,,"JAGUARLON AW 1/2",,,8858,20000,20000,0,Ya,46.85,Ya,Ya,1,BTG,0,,20000,,,0,0
722,ART,,"JAGUARLON AW 3/4",,,10690,23000,23000,0,Ya,36.25,Ya,Ya,1,BTG,0,,23000,,,0,0
723,ART,,"Kabel tee Revo 200",,,125,667,667,0,Tidak,,Ya,Ya,1,Pcs,0,,667,,,0,0
724,ART,,Kanebo,,,9000,20000,20000,0,Ya,0,Ya,Ya,0,,0,,20000,,,0,0
725,ART,400004194,"Kapak BESAR",,,40000,58000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
726,ART,310004805,"Kapak KECIL",,,31000,49000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
727,ART,350003154,"Kapak SEADNG",,,35000,50000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
728,ART,,"Karet benen",,,1000,2000,2000,0,Tidak,,Ya,Ya,0,,0,,2000,,,0,0
729,ART,1600007636,"Kawat Harmonika @6-7M",,,145000,205000,205000,0,Ya,1,Ya,Tidak,0,,0,,205000,,,0,0
730,ART,2150002784,"Kloset DUTY",,,196686,250000,250000,0,Ya,5,Ya,Tidak,0,,1,@Biru,250000,,,0,0
731,ART,,"Kloset RAINBOW",,,106666,180000,180000,0,Ya,1,Ya,Ya,0,,1,@Biru,180000,,,0,0
732,ART,,"Kloset TACO",,,125000,180000,180000,0,Ya,0,Ya,Ya,0,,1,@Biru,180000,,,0,0
733,ART,1650007811,"Kloset TOHO",,,144000,200000,200000,0,Ya,0,Ya,Tidak,0,,1,@Biru,200000,,,0,0
734,ART,,"Kran ABS ISCO 3/4",,,7529,15000,15000,0,Ya,5,Ya,Ya,0,,0,,15000,,,0,0
735,ART,,"KRAN CABANG PILL CARLO",,,35750,95000,95000,0,Ya,1,Ya,Ya,0,,0,,95000,,,0,0
736,ART,,"KRAN CABANG WILMER",,,39000,95000,95000,0,Ya,3,Ya,Ya,0,,0,,95000,,,0,0
737,ART,,"KRAN HC 1/2 & 3/4",,,4906,10000,10000,0,Ya,21,Ya,Ya,0,,0,,10000,,,0,0
738,ART,,"Kran Kuningan 1/2",,,20250,40000,40000,0,Ya,3,Ya,Ya,0,,0,,40000,,,0,0
739,ART,,"KRAN STAINLESS WILMER",,,24000,50000,50000,0,Ya,0,Ya,Ya,0,,0,,50000,,,0,0
740,ART,45000791,"Kunci 746",,,42838,70000,70000,0,Ya,1,Ya,Tidak,0,,0,,70000,,,0,0
741,ART,154165593,"Kunci 808 Asli",,,14428,23000,23000,0,Ya,9,Ya,Tidak,0,,0,,23000,,,0,0
742,ART,25831039,"Kunci Elco",,,2667,10000,10000,0,Ya,17,Ya,Tidak,0,,0,,10000,,,0,0
743,ART,1170007053,"Kunci Grandia Besar",,,117000,185000,185000,0,Ya,1,Ya,Tidak,0,,0,,185000,,,0,0
744,ART,,"Kunci Huben Cotok",,,6792,15000,15000,0,Ya,8,Ya,Ya,0,,0,,15000,,,0,0
745,ART,,"Kunci Huben HIJAU M2",,,4500,10000,10000,0,Ya,13,Ya,Ya,1,@Pcs,0,,10000,,,0,0
746,ART,,"Kunci Huben Mekar",,,6417,15000,15000,0,Ya,9,Ya,Ya,0,,0,,15000,,,0,0
747,ART,84168478,"Kunci Huben ORANGE 181/22",,,8083,15000,15000,0,Ya,1,Ya,Tidak,0,,0,,15000,,,0,0
748,ART,750003806,"Kunci IGM KECIL",,,75000,125000,125000,0,Ya,0,Ya,Tidak,0,,0,,125000,,,0,0
749,ART,830008702,"Kunci IGM SEDANG",,,83000,140000,140000,0,Ya,1,Ya,Tidak,0,,0,,140000,,,0,0
750,ART,,"Kunci NAGOYA @Besar",,,73944,140000,140000,0,Ya,0,Ya,Ya,0,,0,,140000,,,0,0
751,ART,,"Kunci NAGOYA @Sedang",,,68694,125000,125000,0,Ya,1,Ya,Ya,0,,0,,125000,,,0,0
752,ART,105000773,"Kunci Pintu MORECHI Sedang",,,105000,145000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
753,ART,1140009638,"Kunci Pintu QUATRO Besar",,,114000,170000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
754,ART,,"KUNCI PINTU RENZ @SEDANG",,,46250,120000,120000,0,Ya,4,Ya,Ya,0,,0,,120000,,,0,0
755,ART,850503860,"Kunci Prado Besar",,,85050,150000,150000,0,Ya,0,Ya,Tidak,0,,0,,150000,,,0,0
756,ART,470009755,"Kunci Top Kuning ",,,40907,70000,70000,0,Ya,2,Ya,Tidak,0,,0,,70000,,,0,0
757,ART,240006598,"kuwir NO tangkai (kuku 10)",,,26667,45000,45000,0,Ya,7,Ya,Tidak,0,,0,,45000,,,0,0
758,ART,18000366,"kuwir NO tangkai (kuku 6)",,,17750,35000,35000,0,Ya,3,Ya,Tidak,0,,0,,35000,,,0,0
759,ART,,"kuwir NO tangkai (kuku 8)",,,22833,40000,40000,0,Ya,1,Ya,Ya,0,,0,,40000,,,0,0
760,ART,330009690,"Kuwir Tangkai Besi Biru",,,32143,50000,50000,0,Ya,4,Ya,Tidak,0,,0,O,50000,,,0,0
761,ART,,"Lapik Jemur P. 6M",,,40000,50000,50000,0,Ya,0,Ya,Ya,0,,1,O,50000,,,0,0
762,ART,270007434,"Mata Kukuran BESI CK",,,26000,45000,45000,0,Ya,2,Ya,Tidak,0,,0,,45000,,,0,0
763,ART,340004955,"Mata Kukuran BESI KIPAS",,,34000,50000,50000,0,Ya,5,Ya,Tidak,0,,0,,50000,,,0,0
764,ART,65004480,"Mata Kukuran Kayu",,,6500,15000,15000,0,Ya,0,Ya,Tidak,0,,1,O,15000,,,0,0
765,ART,2625001027,"Mesin Kukuran",,,262500,300000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
766,ART,3350009741,"Mesin Kukuran KOMPLIT",,,330000,375000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
